tripminutes,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start hour,start day,weekday,day,age,tripminutes
24,1467,2020-03-14 17:05:26.389,2020-03-14 17:29:54.297,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42349,Customer,1991,2,17,14,5,Weekend,29,24
59,3564,2020-03-14 17:07:05.680,2020-03-14 18:06:29.848,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,42118,Customer,1983,1,17,14,5,Weekend,37,59
45,2739,2020-03-14 17:07:15.356,2020-03-14 17:52:54.385,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42184,Customer,1988,1,17,14,5,Weekend,32,45
21,1277,2020-03-14 17:07:52.247,2020-03-14 17:29:09.709,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42611,Customer,1995,1,17,14,5,Weekend,25,21
10,635,2020-03-14 17:08:53.457,2020-03-14 17:19:29.069,3202,Newport PATH,40.7272235,-74.03375890000001,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42408,Subscriber,1985,2,17,14,5,Weekend,35,10
26,1604,2020-03-14 17:11:18.531,2020-03-14 17:38:02.872,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42368,Customer,1969,0,17,14,5,Weekend,51,26
8,497,2020-03-14 17:13:21.295,2020-03-14 17:21:39.015,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42388,Subscriber,1981,1,17,14,5,Weekend,39,8
8,490,2020-03-14 17:13:38.335,2020-03-14 17:21:48.600,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42273,Subscriber,1989,2,17,14,5,Weekend,31,8
7,442,2020-03-14 17:14:07.742,2020-03-14 17:21:30.084,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3483,Montgomery St,40.71942,-74.05099,42488,Subscriber,1986,2,17,14,5,Weekend,34,7
15,908,2020-03-14 17:14:59.523,2020-03-14 17:30:08.215,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3194,McGinley Square,40.7253399253558,-74.06762212514876,42566,Subscriber,1977,1,17,14,5,Weekend,43,15
16,966,2020-03-14 17:17:06.072,2020-03-14 17:33:12.198,3202,Newport PATH,40.7272235,-74.03375890000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,42616,Customer,1995,2,17,14,5,Weekend,25,16
15,939,2020-03-14 17:17:44.655,2020-03-14 17:33:23.936,3202,Newport PATH,40.7272235,-74.03375890000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,42298,Subscriber,1985,2,17,14,5,Weekend,35,15
3,236,2020-03-14 17:17:49.886,2020-03-14 17:21:46.309,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,42192,Subscriber,1992,1,17,14,5,Weekend,28,3
12,763,2020-03-14 17:18:17.438,2020-03-14 17:31:01.119,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3202,Newport PATH,40.7272235,-74.03375890000001,42531,Subscriber,1965,2,17,14,5,Weekend,55,12
5,303,2020-03-14 17:21:49.313,2020-03-14 17:26:52.687,3483,Montgomery St,40.71942,-74.05099,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42252,Subscriber,1967,1,17,14,5,Weekend,53,5
19,1144,2020-03-14 17:22:15.900,2020-03-14 17:41:20.724,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42201,Subscriber,1987,1,17,14,5,Weekend,33,19
18,1137,2020-03-14 17:22:25.705,2020-03-14 17:41:23.474,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42237,Subscriber,1987,2,17,14,5,Weekend,33,18
13,801,2020-03-14 17:22:37.237,2020-03-14 17:35:58.951,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3681,Grand St,40.71517767732029,-74.03768330812454,42296,Customer,1990,2,17,14,5,Weekend,30,13
13,789,2020-03-14 17:22:38.151,2020-03-14 17:35:47.373,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3681,Grand St,40.71517767732029,-74.03768330812454,42364,Customer,1987,1,17,14,5,Weekend,33,13
8,497,2020-03-14 17:22:38.863,2020-03-14 17:30:56.660,3203,Hamilton Park,40.727595965999996,-74.044247311,3681,Grand St,40.71517767732029,-74.03768330812454,42198,Subscriber,1993,1,17,14,5,Weekend,27,8
34,2088,2020-03-14 17:23:08.711,2020-03-14 17:57:57.275,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42155,Customer,1996,2,17,14,5,Weekend,24,34
3,195,2020-03-14 17:24:39.720,2020-03-14 17:27:55.135,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3213,Van Vorst Park,40.71848892,-74.047726625,42442,Subscriber,1989,1,17,14,5,Weekend,31,3
7,465,2020-03-14 17:24:49.116,2020-03-14 17:32:34.332,3213,Van Vorst Park,40.71848892,-74.047726625,3639,Harborside,40.71925170000001,-74.034234,42360,Subscriber,1981,1,17,14,5,Weekend,39,7
25,1502,2020-03-14 17:24:51.983,2020-03-14 17:49:54.200,3210,Pershing Field,40.742677141,-74.051788633,3196,Riverview Park,40.7443187,-74.04399090000001,42518,Customer,1969,0,17,14,5,Weekend,51,25
24,1483,2020-03-14 17:25:02.776,2020-03-14 17:49:46.542,3210,Pershing Field,40.742677141,-74.051788633,3196,Riverview Park,40.7443187,-74.04399090000001,42126,Customer,1969,0,17,14,5,Weekend,51,24
38,2331,2020-03-14 17:25:16.620,2020-03-14 18:04:07.831,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3184,Paulus Hook,40.7141454,-74.0335519,42125,Subscriber,1979,1,17,14,5,Weekend,41,38
4,274,2020-03-14 17:32:55.054,2020-03-14 17:37:30.040,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42196,Subscriber,1988,1,17,14,5,Weekend,32,4
20,1217,2020-03-14 17:33:18.003,2020-03-14 17:53:35.773,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42324,Subscriber,1984,1,17,14,5,Weekend,36,20
34,2081,2020-03-14 17:34:09.091,2020-03-14 18:08:50.985,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,42166,Subscriber,1976,2,17,14,5,Weekend,44,34
3,235,2020-03-14 17:34:17.168,2020-03-14 17:38:13.137,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42164,Subscriber,1973,2,17,14,5,Weekend,47,3
7,437,2020-03-14 17:34:48.029,2020-03-14 17:42:05.913,3639,Harborside,40.71925170000001,-74.034234,3267,Morris Canal,40.7124188237569,-74.03852552175522,42289,Subscriber,1977,1,17,14,5,Weekend,43,7
7,442,2020-03-14 17:34:51.346,2020-03-14 17:42:14.079,3639,Harborside,40.71925170000001,-74.034234,3267,Morris Canal,40.7124188237569,-74.03852552175522,42258,Subscriber,1977,1,17,14,5,Weekend,43,7
2,175,2020-03-14 17:37:12.705,2020-03-14 17:40:08.360,3639,Harborside,40.71925170000001,-74.034234,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42261,Subscriber,1990,1,17,14,5,Weekend,30,2
10,636,2020-03-14 17:38:13.473,2020-03-14 17:48:50.015,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42546,Subscriber,1984,2,17,14,5,Weekend,36,10
18,1117,2020-03-14 17:38:49.912,2020-03-14 17:57:27.515,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.71925170000001,-74.034234,42221,Subscriber,1960,1,17,14,5,Weekend,60,18
18,1104,2020-03-14 17:39:13.421,2020-03-14 17:57:37.459,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.71925170000001,-74.034234,42326,Customer,1969,0,17,14,5,Weekend,51,18
7,424,2020-03-14 17:39:32.480,2020-03-14 17:46:36.658,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,42182,Subscriber,1954,2,17,14,5,Weekend,66,7
5,326,2020-03-14 17:41:13.699,2020-03-14 17:46:40.536,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42162,Subscriber,1984,1,17,14,5,Weekend,36,5
2,148,2020-03-14 17:44:26.249,2020-03-14 17:46:54.457,3639,Harborside,40.71925170000001,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,42505,Subscriber,1988,1,17,14,5,Weekend,32,2
6,395,2020-03-14 17:45:12.932,2020-03-14 17:51:48.362,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.721123600000006,-74.03805095,42476,Subscriber,1990,2,17,14,5,Weekend,30,6
30,1802,2020-03-14 17:46:15.652,2020-03-14 18:16:18.285,3201,Dey St,40.737711,-74.066921,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42200,Subscriber,1991,1,17,14,5,Weekend,29,30
16,1014,2020-03-14 17:47:01.434,2020-03-14 18:03:55.952,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42230,Subscriber,1974,1,17,14,5,Weekend,46,16
30,1834,2020-03-14 17:47:51.278,2020-03-14 18:18:25.449,3483,Montgomery St,40.71942,-74.05099,3483,Montgomery St,40.71942,-74.05099,42449,Subscriber,1968,0,17,14,5,Weekend,52,30
24,1446,2020-03-14 17:48:54.418,2020-03-14 18:13:01.114,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42562,Subscriber,1986,1,17,14,5,Weekend,34,24
1,117,2020-03-14 17:53:35.979,2020-03-14 17:55:33.477,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42531,Subscriber,1992,2,17,14,5,Weekend,28,1
17,1051,2020-03-14 17:53:51.104,2020-03-14 18:11:22.300,3202,Newport PATH,40.7272235,-74.03375890000001,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42406,Subscriber,1991,1,17,14,5,Weekend,29,17
1,99,2020-03-14 17:55:00.319,2020-03-14 17:56:39.936,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3280,Astor Place,40.71928220070703,-74.07126188278198,42595,Subscriber,1995,1,17,14,5,Weekend,25,1
2,158,2020-03-14 17:56:07.151,2020-03-14 17:58:45.590,3185,City Hall,40.717732500000004,-74.04384499999999,3211,Newark Ave,40.72152515,-74.046304543,42135,Subscriber,1994,1,17,14,5,Weekend,26,2
10,657,2020-03-14 17:58:28.268,2020-03-14 18:09:25.423,3195,Sip Ave,40.73089709786179,-74.06391263008119,3196,Riverview Park,40.7443187,-74.04399090000001,42343,Subscriber,1978,1,17,14,5,Weekend,42,10
25,1559,2020-03-14 17:58:46.617,2020-03-14 18:24:46.325,3210,Pershing Field,40.742677141,-74.051788633,3207,Oakland Ave,40.7376037,-74.05247829999999,42539,Subscriber,1992,1,17,14,5,Weekend,28,25
3,237,2020-03-14 18:02:17.325,2020-03-14 18:06:14.611,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,42439,Subscriber,1984,1,18,14,5,Weekend,36,3
7,431,2020-03-14 18:02:21.316,2020-03-14 18:09:32.679,3187,Warren St,40.721123600000006,-74.03805095,3202,Newport PATH,40.7272235,-74.03375890000001,42476,Subscriber,1990,2,18,14,5,Weekend,30,7
6,371,2020-03-14 18:02:39.820,2020-03-14 18:08:51.064,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,42409,Subscriber,1989,1,18,14,5,Weekend,31,6
3,187,2020-03-14 18:10:15.121,2020-03-14 18:13:22.339,3280,Astor Place,40.71928220070703,-74.07126188278198,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42595,Subscriber,1995,1,18,14,5,Weekend,25,3
26,1566,2020-03-14 18:13:34.675,2020-03-14 18:39:41.384,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42543,Subscriber,1969,1,18,14,5,Weekend,51,26
2,135,2020-03-14 18:14:36.316,2020-03-14 18:16:51.940,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3196,Riverview Park,40.7443187,-74.04399090000001,42247,Subscriber,1978,1,18,14,5,Weekend,42,2
18,1115,2020-03-14 18:17:21.678,2020-03-14 18:35:57.337,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3201,Dey St,40.737711,-74.066921,42168,Subscriber,1989,1,18,14,5,Weekend,31,18
12,757,2020-03-14 18:19:44.673,2020-03-14 18:32:22.147,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3211,Newark Ave,40.72152515,-74.046304543,42201,Subscriber,1987,1,18,14,5,Weekend,33,12
11,715,2020-03-14 18:20:10.190,2020-03-14 18:32:05.791,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3211,Newark Ave,40.72152515,-74.046304543,42237,Subscriber,1987,2,18,14,5,Weekend,33,11
5,328,2020-03-14 18:24:38.728,2020-03-14 18:30:07.395,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,42501,Subscriber,1990,2,18,14,5,Weekend,30,5
3,226,2020-03-14 18:25:51.756,2020-03-14 18:29:38.013,3210,Pershing Field,40.742677141,-74.051788633,3212,Christ Hospital,40.734785818,-74.050443636,42193,Subscriber,1978,1,18,14,5,Weekend,42,3
8,511,2020-03-14 18:27:08.974,2020-03-14 18:35:40.582,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3184,Paulus Hook,40.7141454,-74.0335519,42553,Subscriber,1982,2,18,14,5,Weekend,38,8
13,806,2020-03-14 18:27:26.046,2020-03-14 18:40:52.882,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3203,Hamilton Park,40.727595965999996,-74.044247311,42540,Customer,1969,0,18,14,5,Weekend,51,13
10,607,2020-03-14 18:27:32.881,2020-03-14 18:37:40.449,3203,Hamilton Park,40.727595965999996,-74.044247311,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42527,Customer,1969,0,18,14,5,Weekend,51,10
9,597,2020-03-14 18:27:43.284,2020-03-14 18:37:40.332,3203,Hamilton Park,40.727595965999996,-74.044247311,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42113,Customer,1969,0,18,14,5,Weekend,51,9
15,953,2020-03-14 18:29:24.859,2020-03-14 18:45:18.806,3267,Morris Canal,40.7124188237569,-74.03852552175522,3187,Warren St,40.721123600000006,-74.03805095,42258,Customer,1982,1,18,14,5,Weekend,38,15
2,160,2020-03-14 18:29:41.172,2020-03-14 18:32:21.991,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3483,Montgomery St,40.71942,-74.05099,42245,Subscriber,1975,1,18,14,5,Weekend,45,2
3,221,2020-03-14 18:30:47.026,2020-03-14 18:34:28.559,3203,Hamilton Park,40.727595965999996,-74.044247311,3187,Warren St,40.721123600000006,-74.03805095,42504,Subscriber,1984,1,18,14,5,Weekend,36,3
7,458,2020-03-14 18:31:26.597,2020-03-14 18:39:05.342,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42157,Subscriber,1994,2,18,14,5,Weekend,26,7
8,480,2020-03-14 18:32:01.097,2020-03-14 18:40:01.240,3211,Newark Ave,40.72152515,-74.046304543,3187,Warren St,40.721123600000006,-74.03805095,42259,Subscriber,1990,1,18,14,5,Weekend,30,8
15,903,2020-03-14 18:34:44.519,2020-03-14 18:49:47.847,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42230,Customer,1990,1,18,14,5,Weekend,30,15
1,118,2020-03-14 18:38:31.853,2020-03-14 18:40:30.479,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001,42358,Subscriber,1988,1,18,14,5,Weekend,32,1
11,694,2020-03-14 18:39:01.263,2020-03-14 18:50:35.556,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42241,Subscriber,1992,1,18,14,5,Weekend,28,11
30,1800,2020-03-14 18:41:33.487,2020-03-14 19:11:34.332,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42113,Customer,1969,0,18,14,5,Weekend,51,30
30,1842,2020-03-14 18:41:33.752,2020-03-14 19:12:16.549,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42527,Customer,1969,0,18,14,5,Weekend,51,30
40,2420,2020-03-14 18:41:56.045,2020-03-14 19:22:16.454,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3639,Harborside,40.71925170000001,-74.034234,42157,Subscriber,1996,1,18,14,5,Weekend,24,40
35,2101,2020-03-14 18:42:04.876,2020-03-14 19:17:06.554,3185,City Hall,40.717732500000004,-74.04384499999999,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42215,Subscriber,1994,2,18,14,5,Weekend,26,35
39,2364,2020-03-14 18:42:07.052,2020-03-14 19:21:31.840,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3639,Harborside,40.71925170000001,-74.034234,42164,Subscriber,1996,2,18,14,5,Weekend,24,39
2,134,2020-03-14 18:42:47.101,2020-03-14 18:45:02.025,3203,Hamilton Park,40.727595965999996,-74.044247311,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42182,Subscriber,1992,1,18,14,5,Weekend,28,2
3,219,2020-03-14 18:45:23.139,2020-03-14 18:49:02.167,3210,Pershing Field,40.742677141,-74.051788633,3212,Christ Hospital,40.734785818,-74.050443636,42470,Subscriber,1978,1,18,14,5,Weekend,42,3
11,660,2020-03-14 18:46:26.829,2020-03-14 18:57:27.162,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3268,Lafayette Park,40.71346382669195,-74.06285852193831,42546,Subscriber,1999,1,18,14,5,Weekend,21,11
10,646,2020-03-14 18:46:36.557,2020-03-14 18:57:23.149,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3268,Lafayette Park,40.71346382669195,-74.06285852193831,42582,Subscriber,1999,2,18,14,5,Weekend,21,10
9,594,2020-03-14 18:47:10.045,2020-03-14 18:57:05.032,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3191,Union St,40.71821129999999,-74.08363940000001,42303,Customer,1969,0,18,14,5,Weekend,51,9
1,118,2020-03-14 18:49:35.634,2020-03-14 18:51:33.702,3203,Hamilton Park,40.727595965999996,-74.044247311,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42239,Subscriber,1989,1,18,14,5,Weekend,31,1
33,1994,2020-03-14 18:51:04.556,2020-03-14 19:24:19.465,3681,Grand St,40.71517767732029,-74.03768330812454,3681,Grand St,40.71517767732029,-74.03768330812454,42130,Subscriber,1993,2,18,14,5,Weekend,27,33
2,134,2020-03-14 18:51:43.697,2020-03-14 18:53:58.612,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3203,Hamilton Park,40.727595965999996,-74.044247311,42182,Subscriber,1992,1,18,14,5,Weekend,28,2
21,1282,2020-03-14 18:52:01.540,2020-03-14 19:13:23.952,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42228,Subscriber,1974,2,18,14,5,Weekend,46,21
8,528,2020-03-14 18:53:37.816,2020-03-14 19:02:25.903,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42254,Customer,1969,0,18,14,5,Weekend,51,8
5,337,2020-03-14 18:59:47.904,2020-03-14 19:05:25.720,3195,Sip Ave,40.73089709786179,-74.06391263008119,3280,Astor Place,40.71928220070703,-74.07126188278198,42519,Subscriber,1988,1,18,14,5,Weekend,32,5
8,506,2020-03-14 19:00:43.447,2020-03-14 19:09:09.529,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.721123600000006,-74.03805095,42117,Subscriber,1968,1,19,14,5,Weekend,52,8
3,235,2020-03-14 19:06:29.476,2020-03-14 19:10:24.589,3210,Pershing Field,40.742677141,-74.051788633,3212,Christ Hospital,40.734785818,-74.050443636,39463,Subscriber,1978,1,19,14,5,Weekend,42,3
3,214,2020-03-14 19:07:46.787,2020-03-14 19:11:21.286,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3638,Washington St,40.7242941,-74.0354826,42359,Subscriber,1976,1,19,14,5,Weekend,44,3
24,1462,2020-03-14 19:09:36.269,2020-03-14 19:33:59.109,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42349,Customer,1969,0,19,14,5,Weekend,51,24
24,1461,2020-03-14 19:09:37.729,2020-03-14 19:33:59.706,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42611,Subscriber,1987,1,19,14,5,Weekend,33,24
18,1106,2020-03-14 19:12:28.888,2020-03-14 19:30:55.031,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3639,Harborside,40.71925170000001,-74.034234,42241,Customer,1969,0,19,14,5,Weekend,51,18
16,993,2020-03-14 19:14:38.808,2020-03-14 19:31:12.424,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,42230,Subscriber,1974,2,19,14,5,Weekend,46,16
9,567,2020-03-14 19:15:15.815,2020-03-14 19:24:43.427,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42613,Subscriber,1997,1,19,14,5,Weekend,23,9
21,1260,2020-03-14 19:16:45.005,2020-03-14 19:37:45.114,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3203,Hamilton Park,40.727595965999996,-74.044247311,42113,Customer,1969,0,19,14,5,Weekend,51,21
21,1261,2020-03-14 19:16:46.115,2020-03-14 19:37:48.034,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3203,Hamilton Park,40.727595965999996,-74.044247311,42527,Customer,1969,0,19,14,5,Weekend,51,21
3,181,2020-03-14 19:17:58.068,2020-03-14 19:20:59.738,3639,Harborside,40.71925170000001,-74.034234,3187,Warren St,40.721123600000006,-74.03805095,42401,Subscriber,1993,2,19,14,5,Weekend,27,3
11,677,2020-03-14 19:18:02.143,2020-03-14 19:29:19.165,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42215,Subscriber,1994,2,19,14,5,Weekend,26,11
31,1874,2020-03-14 19:19:20.653,2020-03-14 19:50:35.648,3267,Morris Canal,40.7124188237569,-74.03852552175522,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42298,Customer,1969,0,19,14,5,Weekend,51,31
